             0         1         2         3
3492  0.402913  5.129001  0.635922  2.630421
3493  0.402913  4.702436  0.621359  1.771728
3494  0.417476  5.468958  0.655340  3.374944
3495  0.417476  3.147127  0.805825  1.997613
3496  0.417476  3.070765  0.805825  2.015682
3497  0.407767  5.514613  0.592233  1.475934
3498  0.417476  3.390871  0.805825  1.873340
3499  0.393204  5.700742  0.572816  3.740806
3500  0.432039  5.321487  0.655340  3.547258
3501  0.388350  5.242486  0.611650  3.141900
3502  0.422330  4.380213  0.601942  1.330680
3503  0.412621  3.708451  0.733010  1.981375
3504  0.378641  4.699769  0.601942  1.317410
3505  0.412621  4.689804  0.660194  2.476698
3506  0.422330  4.401219  0.660194  1.952682
3507  0.383495  4.835654  0.611650  2.577203
3508  0.417476  3.131649  0.805825  2.021053
3509  0.412621  5.490880  0.679612  1.528414
3510  0.781553  1.999363  0.932039  0.194082
3511  0.781553  2.076391  0.902913  0.441243
3512  0.407767  5.174824  0.621359  2.103906
3513  0.388350  5.329059  0.611650  2.752834
3514  0.708738  1.435739  0.830097  0.448517
3515  0.417476  2.681471  0.786408  1.747253
3516  0.412621  5.186600  0.640777  2.597301
3517  0.708738  1.824507  0.864078  0.173674
3518  0.398058  5.077554  0.587379  2.532617
3519  0.417476  5.767931  0.650485  3.379441
3520  0.417476  5.001497  0.650485  2.684546
3521  0.383495  5.437425  0.572816  2.404164
3522  0.432039  4.890620  0.616505  2.471664
3523  0.427184  5.316332  0.621359  2.226825
3524  0.407767  4.224042  0.631068  1.353320
3525  0.407767  4.601397  0.616505  2.532598
3526  0.417476  3.485375  0.805825  1.862900
3527  0.708738  1.705647  0.990291  0.072826
3528  0.427184  5.204981  0.635922  2.482879
3529  0.398058  4.049013  0.606796  1.732449
3530  0.776699  1.831668  0.893204  0.147787
3531  0.393204  6.101322  0.655340  1.842309
3532  0.708738  2.760914  0.888350  0.092758
3533  0.407767  4.309501  0.640777  1.966599
3534  0.402913  4.255737  0.582524  1.925919
3535  0.417476  3.183624  0.805825  1.875812
3536  0.417476  3.326682  0.747573  1.990592
3537  0.388350  7.267039  0.601942  2.789596
3538  0.781553  2.075312  0.922330  0.461159
3539  0.417476  3.085219  0.805825  1.922574
3540  0.417476  3.353255  0.805825  1.923801
3541  0.402913  5.901328  0.577670  2.616456
3542  0.417476  3.046452  0.660194  2.099591
3543  0.417476  4.319812  0.631068  2.840363
3544  0.402913  5.436705  0.640777  2.147878
3545  0.402913  5.759046  0.631068  2.703729
3546  0.461165  5.351048  0.611650  1.930025
3547  0.417476  2.731193  0.805825  1.742288
3548  0.504854  8.469647  0.621359  4.374956
3549  0.398058  5.123951  0.582524  2.721323
3550  0.417476  2.619158  0.805825  1.534969
3551  0.398058  4.775642  0.621359  2.558980
3552  0.422330  5.750783  0.611650  1.737992
3553  0.490291  1.925001  0.805825  1.196082
3554  0.407767  4.360912  0.626214  1.764181
3555  0.427184  6.492231  0.616505  2.456244
3556  0.402913  4.407197  0.587379  2.062892
3557  0.854369  1.698340  0.902913  0.149999
3558  0.441748  6.277537  0.597087  3.008805
3559  0.854369  2.020729  0.825243  0.528653
3560  0.402913  5.598334  0.606796  2.249893
3561  0.417476  3.379369  0.805825  1.957344
3562  0.412621  5.304966  0.592233  2.526570
3563  0.708738  1.846496  0.864078  0.219177
3564  0.378641  2.199374  0.480583  1.698646
3565  0.402913  5.655279  0.606796  2.758754
3566  0.402913  4.928004  0.601942  1.703154
3567  0.417476  3.139872  0.766990  2.015615
3568  0.417476  3.167728  0.805825  1.963335
3569  0.417476  3.176207  0.805825  1.945955
3570  0.417476  3.036522  0.805825  1.901333
3571  0.417476  3.382584  0.776699  1.970392
3572  0.378641  5.113184  0.592233  2.974732
3573  0.417476  5.987658  0.674757  1.851761
3574  0.417476  3.421445  0.805825  1.959901
3575  0.417476  3.018492  0.805825  1.903082
3576  0.417476  3.072408  0.805825  1.948916
3577  0.417476  4.676998  0.616505  2.995476
3578  0.417476  3.104951  0.805825  2.019562
3579  0.402913  4.756925  0.587379  2.271797
3580  0.417476  3.029673  0.703883  1.932294
3581  0.417476  3.006161  0.805825  1.902557
3582  0.708738  2.595933  0.796117  0.206775
3583  0.781553  1.389765  0.834951  0.219301
3584  0.417476  3.141153  0.805825  1.990068
3585  0.417476  3.222188  0.752427  2.041244
3586  0.393204  6.051814  0.572816  2.343720
3587  0.417476  3.591979  0.786408  1.825998
3588  0.417476  3.106292  0.796117  2.003426
3589  0.417476  3.570635  0.737864  1.867900
3590  0.417476  2.615608  0.805825  1.564810
3591  0.417476  2.922192  0.800971  1.880660
3592  0.412621  6.701100  0.645631  3.141523
3593  0.383495  5.486423  0.582524  2.565451
3594  0.412621  4.860013  0.694175  2.562851
3595  0.388350  4.931715  0.558252  1.680693
3596  0.417476  3.168735  0.805825  1.983182
3597  0.417476  3.084148  0.805825  2.019791
3598  0.417476  3.357026  0.805825  2.013073
3599  0.417476  3.378121  0.805825  1.947527
3600  0.417476  2.984779  0.805825  1.961286
3601  0.432039  8.146111  0.650485  3.098595
3602  0.388350  4.892984  0.631068  2.848857
3603  0.781553  2.625675  0.864078  0.929081
3604  0.417476  3.112459  0.805825  1.883735
3605  0.417476  3.163975  0.762136  1.962224
3606  0.407767  5.142429  0.660194  1.835718
3607  0.432039  4.950008  0.548544  2.895739
3608  0.417476  3.317178  0.805825  1.978914
3609  0.417476  5.072108  0.665049  1.731979
3610  0.650485  1.403962  0.830097  0.385379
3611  0.398058  4.499897  0.626214  2.199039
3612  0.417476  3.206429  0.786408  2.001735
3613  0.417476  3.125937  0.805825  1.988389
3614  0.407767  7.797365  0.587379  2.912230
3615  0.417476  3.353741  0.805825  1.978180
3616  0.417476  3.350999  0.805825  1.921681
3617  0.708738  2.274971  0.985437  0.062424
3618  0.854369  2.042591  0.927184  0.116646
3619  0.383495  4.428475  0.577670  2.713661
3620  0.655340  1.407855  0.839806  0.397933
3621  0.402913  5.480398  0.650485  2.210962
3622  0.417476  3.094896  0.805825  1.958353
3623  0.708738  2.540599  0.825243  0.415730
3624  0.417476  3.135433  0.762136  2.027432
3625  0.383495  5.539894  0.597087  2.369257
3626  0.402913  5.250525  0.601942  2.550975
3627  0.417476  3.211848  0.805825  2.013290
3628  0.781553  1.906750  0.966019  0.094885
3629  0.407767  5.398235  0.689320  1.598711
3630  0.417476  3.162942  0.703883  2.053815
3631  0.417476  3.126313  0.805825  1.998892
3632  0.417476  3.652759  0.660194  2.286056
3633  0.417476  4.419784  0.592233  1.791407
3634  0.417476  3.231722  0.805825  2.011689
3635  0.781553  1.472090  0.839806  0.352043
3636  0.417476  3.345092  0.718447  1.998482
3637  0.417476  4.497922  0.597087  1.626547
3638  0.417476  3.183974  0.805825  2.005943
3639  0.417476  3.248922  0.771845  2.029307
3640  0.417476  3.157713  0.800971  1.982535
3641  0.388350  4.890781  0.640777  1.947446
3642  0.723301  1.738492  0.854369  0.278107
3643  0.417476  4.984735  0.597087  2.973653
3644  0.781553  1.753794  0.839806  0.188316
3645  0.407767  4.796221  0.635922  2.361085
3646  0.412621  4.721652  0.645631  3.245676
3647  0.417476  3.404194  0.694175  2.053614
3648  0.417476  2.763362  0.805825  1.541248
3649  0.412621  5.629155  0.616505  1.463380
3650  0.417476  3.375455  0.805825  2.002231
3651  0.417476  2.751560  0.800971  1.745635
3652  0.417476  3.700706  0.665049  1.837247
3653  0.417476  3.304073  0.781553  2.026249
3654  0.417476  3.073522  0.800971  1.960347
3655  0.417476  4.855525  0.635922  2.956829
3656  0.417476  3.586257  0.796117  1.856595
3657  0.854369  1.713496  0.888350  0.142116
3658  0.854369  2.046102  0.932039  0.124306
3659  0.422330  5.661190  0.611650  1.950761
3660  0.393204  5.185969  0.577670  1.673289
3661  0.417476  3.082669  0.781553  1.943871
3662  0.417476  3.184848  0.781553  1.993918
3663  0.417476  3.202008  0.771845  1.982329
3664  0.417476  3.244528  0.805825  2.035447
3665  0.417476  3.237983  0.805825  2.000369
3666  0.432039  4.739480  0.606796  1.730962
3667  0.781553  2.596945  0.825243  0.862066
3668  0.417476  3.256074  0.742718  2.041727
3669  0.417476  3.428042  0.674757  1.868711
3670  0.417476  3.225134  0.805825  2.012417
3671  0.417476  2.969846  0.766990  1.799716
3672  0.417476  2.728483  0.805825  1.732070
3673  0.417476  3.188766  0.805825  1.965967
3674  0.422330  4.555009  0.606796  3.294049
3675  0.417476  3.195019  0.805825  2.014878
3676  0.810680  1.869984  0.839806  0.089723
3677  0.708738  1.414188  0.849515  0.282580
3678  0.417476  3.216125  0.805825  2.024062
3679  0.776699  2.332454  0.825243  0.575078
3680  0.412621  4.597912  0.611650  1.810521
3681  0.417476  2.732691  0.708738  1.635108
3682  0.378641  2.993189  0.665049  1.951450
3683  0.417476  3.141414  0.757282  1.995976
3684  0.417476  3.419275  0.805825  1.937899
3685  0.417476  3.363928  0.800971  2.002102
3686  0.781553  2.576897  0.873786  0.836305
3687  0.446602  7.868402  0.606796  4.382089
3688  0.635922  1.449669  0.825243  0.524491
3689  0.417476  2.769910  0.805825  1.795327
3690  0.402913  4.724159  0.597087  1.858058
3691  0.563107  1.458264  0.762136  0.394859
3692  0.417476  3.457889  0.805825  1.816311
3693  0.417476  4.367877  0.587379  1.804261
3694  0.417476  3.237564  0.737864  1.986354
3695  0.388350  3.452091  0.669903  2.196293
3696  0.708738  2.644901  0.980583  0.061106
3697  0.417476  3.164150  0.747573  1.973944
3698  0.582524  1.754780  0.805825  0.930083
3699  0.446602  5.581401  0.635922  2.018756
3700  0.708738  1.366008  0.830097  0.361419
3701  0.708738  2.556245  0.946602  0.069248
3702  0.383495  4.800065  0.592233  2.264281
3703  0.393204  5.098484  0.597087  1.598946
3704  0.417476  3.032193  0.757282  1.993790
3705  0.417476  3.412004  0.800971  1.987745
3706  0.398058  5.658307  0.592233  3.303255
3707  0.412621  4.926910  0.597087  2.068781
3708  0.417476  4.856686  0.660194  2.453659
3709  0.417476  3.067865  0.713592  1.957808
3710  0.417476  3.132773  0.805825  2.008162
3711  0.407767  6.089419  0.626214  2.816993
3712  0.412621  5.342828  0.616505  1.923252
3713  0.417476  3.319819  0.805825  2.002251
3714  0.398058  4.168110  0.645631  2.534595
3715  0.635922  1.915456  0.907767  0.070076
3716  0.854369  2.052567  0.912621  0.111921
3717  0.393204  5.301016  0.606796  3.535041
3718  0.417476  3.144099  0.796117  1.901666
3719  0.446602  5.052962  0.616505  3.037863
3720  0.427184  7.018151  0.674757  1.854256
3721  0.417476  3.869718  0.611650  1.934100
3722  0.436893  5.440784  0.631068  3.602057
3723  0.417476  4.719874  0.640777  1.639668
3724  0.441748  4.929491  0.631068  3.163558
3725  0.398058  5.053750  0.640777  2.517563
3726  0.417476  3.226073  0.771845  2.030849
3727  0.441748  5.013844  0.621359  1.587907
3728  0.398058  6.063541  0.626214  3.388939
3729  0.378641  5.207746  0.616505  2.559518
3730  0.781553  1.808594  0.878641  0.139156
3731  0.417476  3.161962  0.805825  2.006876
3732  0.407767  3.855982  0.567961  2.704638
3733  0.412621  4.050806  0.640777  2.051691
3734  0.402913  5.005623  0.606796  1.909224
3735  0.407767  4.879769  0.621359  1.778033
3736  0.378641  5.753533  0.577670  2.400862
3737  0.417476  3.413038  0.805825  1.977952
3738  0.417476  3.318330  0.800971  2.013142
3739  0.417476  4.929371  0.674757  2.488043
3740  0.417476  3.187303  0.805825  2.023992
3741  0.417476  3.380212  0.805825  1.959801
3742  0.407767  5.963139  0.640777  2.609137
3743  0.412621  4.292846  0.640777  2.167000
3744  0.388350  6.686116  0.597087  3.034139
3745  0.412621  5.130650  0.660194  1.954175
3746  0.805825  2.105457  0.810680  0.468563
3747  0.417476  2.815795  0.800971  1.823016
3748  0.398058  4.319379  0.621359  2.240478
3749  0.475728  7.757998  0.606796  4.445398
3750  0.417476  3.190429  0.805825  2.022324
3751  0.417476  5.167573  0.640777  1.348970
3752  0.417476  3.064078  0.805825  1.950962
3753  0.417476  3.125903  0.805825  1.985155
3754  0.402913  6.296499  0.601942  2.875737
3755  0.393204  5.467457  0.635922  1.905427
3756  0.417476  2.967235  0.805825  1.963759
3757  0.781553  2.246232  0.902913  0.230863
3758  0.417476  3.076745  0.805825  2.012856
3759  0.417476  3.348226  0.776699  2.008086
3760  0.422330  4.880715  0.621359  2.009077
3761  0.805825  2.107983  0.898058  0.211828
3762  0.470874  4.914319  0.674757  1.506178
3763  0.407767  5.482099  0.640777  4.141018
3764  0.417476  3.386042  0.805825  1.999067
3765  0.417476  3.370263  0.805825  1.869429
3766  0.388350  7.618085  0.597087  2.990135
3767  0.417476  3.172571  0.805825  1.950208
3768  0.412621  4.251123  0.597087  2.445529
3769  0.417476  3.326385  0.757282  1.982306
3770  0.417476  5.008656  0.665049  1.909935
3771  0.417476  3.202844  0.800971  2.012372
3772  0.417476  2.945382  0.679612  1.816938
3773  0.417476  4.068130  0.631068  1.501098
3774  0.417476  5.288193  0.601942  2.085402
3775  0.388350  4.946560  0.597087  2.965945
3776  0.417476  3.060405  0.796117  1.906685
3777  0.398058  6.001228  0.655340  2.312529
3778  0.417476  3.178750  0.786408  1.968555
3779  0.417476  3.167861  0.805825  1.972234
3780  0.781553  1.911019  0.956311  0.116597
3781  0.417476  3.169877  0.805825  1.935280
3782  0.398058  5.316484  0.640777  2.547593
3783  0.665049  1.433752  0.733010  0.479552
3784  0.572816  1.967737  0.907767  0.114095
3785  0.368932  6.378806  0.543689  3.429430
3786  0.417476  3.398450  0.800971  1.877253
3787  0.417476  3.119550  0.805825  1.989308
3788  0.417476  2.728925  0.805825  1.741749
3789  0.417476  4.313148  0.621359  1.648881
3790  0.427184  5.779880  0.640777  3.017973
3791  0.417476  3.058097  0.805825  2.000591
3792  0.398058  4.857458  0.582524  2.213012
3793  0.417476  3.113762  0.805825  2.006946
3794  0.398058  5.545124  0.626214  3.380826
3795  0.417476  3.246282  0.805825  2.026432
3796  0.388350  5.303027  0.592233  3.838816
3797  0.388350  5.330966  0.626214  3.837005
3798  0.417476  5.137575  0.621359  2.029428
3799  0.417476  3.085015  0.805825  2.013882
3800  0.417476  3.359832  0.791262  1.918368
3801  0.402913  4.631711  0.660194  1.859788
3802  0.417476  3.229010  0.805825  1.998996
3803  0.417476  3.133748  0.805825  2.006582
3804  0.417476  3.226789  0.805825  2.009299
3805  0.854369  1.876258  0.825243  0.513529
3806  0.388350  4.649234  0.621359  1.738096
3807  0.781553  2.521025  0.878641  0.735542
3808  0.708738  2.114605  0.927184  0.084835
3809  0.417476  3.255014  0.694175  2.030468
3810  0.417476  3.139204  0.796117  1.972101
3811  0.393204  6.587992  0.631068  2.588217
3812  0.708738  2.375509  0.985437  0.069976
3813  0.514563  1.261566  0.815534  0.573095
3814  0.417476  4.250399  0.587379  2.722188
3815  0.417476  3.247727  0.805825  2.001542
3816  0.412621  4.972157  0.597087  2.172841
3817  0.402913  6.335349  0.631068  2.295367
3818  0.407767  4.712179  0.645631  2.152851
3819  0.398058  4.038949  0.587379  1.656763
3820  0.417476  2.845997  0.718447  1.868395
3821  0.402913  4.360039  0.606796  2.163645
3822  0.436893  6.357080  0.621359  2.704196
3823  0.781553  1.739303  0.859223  0.187837
3824  0.422330  6.054867  0.577670  1.817221
3825  0.708738  1.691219  1.000000  0.055536
3826  0.417476  3.142764  0.766990  2.006007
3827  0.417476  3.094368  0.805825  1.812902
3828  0.412621  4.819645  0.626214  2.386614
3829  0.417476  3.349935  0.684466  2.107907
3830  0.708738  2.405758  0.961165  0.143233
3831  0.417476  3.147324  0.800971  1.948391
3832  0.393204  4.511752  0.640777  2.234539
3833  0.441748  6.067909  0.669903  3.659363
3834  0.417476  3.286516  0.800971  1.983425
3835  0.417476  3.018007  0.796117  1.938342
3836  0.407767  5.910630  0.601942  2.631160
3837  0.854369  2.026737  0.825243  0.528682
3838  0.417476  3.143165  0.757282  1.937167
3839  0.402913  5.202137  0.611650  2.325529
3840  0.781553  1.885909  0.854369  0.111381
3841  0.417476  3.500310  0.791262  1.875650
3842  0.417476  4.451095  0.611650  1.761341
3843  0.378641  6.132106  0.563107  2.757773
3844  0.781553  1.373804  0.834951  0.229800
3845  0.417476  3.063006  0.805825  2.005116
3846  0.393204  4.980018  0.640777  2.559830
3847  0.407767  4.783784  0.611650  2.259152
3848  0.402913  4.378927  0.558252  2.448764
3849  0.417476  2.922818  0.805825  1.761174
3850  0.402913  4.432549  0.655340  2.293763
3851  0.417476  5.334869  0.645631  2.219132
3852  0.383495  4.502401  0.621359  2.733732
3853  0.417476  3.629942  0.737864  1.845226
3854  0.412621  4.250587  0.635922  2.874228
3855  0.417476  3.249948  0.703883  1.960989
3856  0.402913  6.180170  0.601942  2.604192
3857  0.417476  3.140377  0.791262  2.019504
3858  0.417476  5.356789  0.597087  1.674478
3859  0.422330  4.973067  0.626214  2.694066
3860  0.417476  3.106666  0.805825  2.023087
3861  0.417476  3.249704  0.737864  1.865531
3862  0.407767  8.111304  0.611650  3.360744
3863  0.417476  3.288775  0.781553  2.027369
3864  0.563107  1.322203  0.825243  0.185722
3865  0.417476  3.030545  0.805825  1.971475
3866  0.417476  3.096411  0.805825  1.809226
3867  0.417476  5.069179  0.645631  2.138472
3868  0.359223  4.926990  0.635922  2.281815
3869  0.388350  5.855610  0.621359  2.270251
3870  0.781553  1.598571  0.849515  0.284980
3871  0.417476  5.029092  0.601942  2.805866
3872  0.412621  5.536998  0.655340  2.200536
3873  0.398058  4.965362  0.597087  1.292116
3874  0.417476  3.390100  0.655340  2.129100
3875  0.417476  5.004434  0.601942  2.454875
3876  0.427184  4.485779  0.621359  2.536940
3877  0.417476  5.870444  0.626214  1.682208
3878  0.417476  3.505811  0.805825  1.894964
3879  0.383495  4.651841  0.567961  2.917093
3880  0.417476  3.078198  0.805825  2.008126
3881  0.417476  3.005495  0.805825  1.960109
3882  0.417476  3.238508  0.805825  2.025277
3883  0.402913  4.781748  0.621359  2.208808
3884  0.417476  3.084149  0.805825  2.009401
3885  0.402913  5.941012  0.592233  2.576599
3886  0.402913  6.106378  0.597087  3.491868
3887  0.776699  1.670861  0.825243  0.138040
3888  0.417476  3.166694  0.684466  2.102881
3889  0.393204  4.274285  0.587379  2.054657
3890  0.771845  1.562871  0.684466  0.371752
3891  0.398058  2.634523  0.543689  1.862720
3892  0.417476  3.282999  0.805825  2.010845
3893  0.563107  1.357390  0.766990  0.545786
3894  0.412621  6.070660  0.635922  2.353297
3895  0.398058  4.937951  0.597087  2.310328
3896  0.854369  2.055765  0.902913  0.161479
3897  0.713592  1.697820  0.815534  0.571816
3898  0.398058  4.726089  0.582524  2.569408
3899  0.708738  1.582496  0.752427  0.527192
3900  0.781553  1.921142  0.951456  0.265579
3901  0.407767  4.050883  0.626214  2.550218
3902  0.417476  2.844806  0.805825  1.830782
3903  0.417476  5.237325  0.606796  2.232139
3904  0.417476  4.308944  0.626214  2.358254
3905  0.417476  3.222375  0.805825  2.021869
3906  0.417476  5.512094  0.631068  2.766770
3907  0.776699  1.585805  0.859223  0.225363
3908  0.417476  3.198700  0.728155  2.023234
3909  0.417476  4.774245  0.611650  2.120294
3910  0.398058  5.183176  0.606796  2.694463
3911  0.417476  3.165109  0.805825  1.899371
3912  0.388350  5.997090  0.631068  2.027478
3913  0.417476  5.824674  0.587379  2.752598
3914  0.422330  4.412159  0.616505  2.076404
3915  0.417476  3.468602  0.577670  1.703789
3916  0.417476  3.223502  0.805825  1.998239
3917  0.781553  1.466455  0.839806  0.413600
3918  0.378641  5.200119  0.635922  2.288857
3919  0.417476  3.132845  0.781553  2.018964
3920  0.417476  4.353511  0.606796  2.691223
3921  0.723301  1.641629  0.718447  0.161316
3922  0.417476  5.626919  0.567961  2.990855
3923  0.417476  3.288762  0.805825  2.008588
3924  0.427184  5.958465  0.582524  2.658045
3925  0.689320  2.217142  0.917476  0.361959
3926  0.417476  3.294301  0.660194  1.855570
3927  0.635922  1.407495  0.844660  0.392778
3928  0.417476  3.186637  0.776699  2.022773
3929  0.412621  5.029730  0.635922  1.904283
3930  0.417476  3.228586  0.713592  1.990356
3931  0.500000  1.367702  0.825243  0.586113
3932  0.422330  4.062829  0.645631  3.387754
3933  0.733010  2.468158  0.864078  0.644534
3934  0.398058  3.327412  0.660194  2.030296
3935  0.383495  5.193156  0.601942  3.260065
3936  0.854369  1.705234  0.912621  0.134688
3937  0.417476  3.170524  0.805825  1.965659
3938  0.689320  2.289477  0.679612  0.262237
3939  0.771845  1.570978  0.679612  0.397767
3940  0.398058  4.647201  0.572816  2.598808
3941  0.393204  5.862544  0.635922  3.437016
3942  0.417476  2.733713  0.786408  1.736491
3943  0.417476  3.160928  0.805825  1.997417
3944  0.393204  3.725858  0.587379  2.368471
3945  0.412621  4.760631  0.650485  2.832578
3946  0.417476  3.160193  0.805825  1.977740
3947  0.417476  3.137634  0.694175  1.983484
3948  0.398058  5.954686  0.621359  2.081906
3949  0.417476  3.263680  0.752427  1.991897
3950  0.412621  5.119095  0.601942  1.987001
3951  0.388350  5.068834  0.558252  3.035771
3952  0.407767  5.281125  0.665049  2.694110
3953  0.456311  6.017286  0.669903  3.225538
3954  0.854369  1.930143  0.820388  0.502408
3955  0.388350  4.834109  0.597087  2.267571
3956  0.398058  5.153252  0.601942  2.549837
3957  0.412621  6.306750  0.674757  3.146338
3958  0.461165  4.486269  0.650485  1.960972
3959  0.412621  4.155816  0.572816  2.353427
3960  0.417476  3.133510  0.805825  2.019712
3961  0.417476  3.497554  0.674757  1.928491
3962  0.417476  3.378729  0.800971  1.961237
3963  0.417476  3.260570  0.800971  1.933321
3964  0.417476  5.098371  0.640777  1.270196
3965  0.417476  5.094892  0.655340  2.030388
3966  0.417476  5.579118  0.640777  1.841250
3967  0.417476  3.236373  0.805825  1.921029
3968  0.781553  1.389634  0.791262  0.273303
3969  0.412621  4.974115  0.631068  1.715913
3970  0.417476  5.514863  0.655340  1.569852
3971  0.417476  3.093904  0.805825  1.922885
3972  0.563107  1.485525  0.854369  0.263796
3973  0.417476  3.091148  0.805825  1.918521
3974  0.427184  5.560555  0.587379  2.562790
3975  0.417476  3.126738  0.805825  1.974993
3976  0.393204  5.727285  0.621359  2.544409
3977  0.417476  2.923972  0.805825  1.793797
3978  0.422330  6.082101  0.650485  3.789722
3979  0.417476  3.182400  0.699029  2.052258
3980  0.708738  1.658010  0.781553  0.197428
3981  0.417476  3.091772  0.805825  2.007778
3982  0.378641  4.725197  0.592233  2.672106
3983  0.422330  3.883090  0.621359  2.275505
3984  0.417476  4.651355  0.582524  2.262437
3985  0.417476  4.460441  0.635922  2.352820
3986  0.402913  5.488087  0.597087  2.439378
3987  0.417476  3.191946  0.805825  1.980716
3988  0.407767  5.277458  0.582524  2.677198
3989  0.461165  8.194887  0.621359  3.232708
3990  0.398058  5.369924  0.592233  2.502914
3991  0.417476  3.401582  0.786408  1.872805
3992  0.407767  5.541741  0.597087  2.904052
3993  0.708738  2.186002  0.970874  0.073822
3994  0.417476  2.850195  0.805825  1.839009
3995  0.417476  3.246490  0.776699  1.984146
3996  0.451456  6.299264  0.611650  2.239587
3997  0.417476  3.544285  0.728155  1.882437
3998  0.417476  4.883002  0.635922  2.790581
3999  0.679612  2.348849  0.567961  0.391395
4000  0.708738  2.378493  0.966019  0.059964
4001  0.407767  5.221378  0.645631  2.758193
4002  0.417476  4.971473  0.592233  1.744025
4003  0.412621  5.059117  0.611650  2.285412
4004  0.417476  4.802793  0.592233  2.316832
4005  0.412621  4.852843  0.674757  2.783040
4006  0.427184  6.872760  0.621359  1.979477
4007  0.417476  2.599414  0.800971  1.563837
4008  0.417476  3.238638  0.805825  1.989102
4009  0.417476  3.146564  0.805825  1.996218
4010  0.417476  3.361745  0.805825  2.006434
4011  0.417476  3.227274  0.805825  1.944850
4012  0.708738  2.229261  0.990291  0.064145
4013  0.417476  3.635483  0.660194  1.998576
4014  0.417476  5.285361  0.665049  2.340106
4015  0.402913  6.889183  0.650485  2.215786
4016  0.417476  2.884606  0.805825  1.787629
4017  0.708738  1.549314  0.849515  0.299208
4018  0.417476  3.070973  0.805825  1.955061
4019  0.412621  4.787015  0.601942  2.184944
4020  0.417476  3.105842  0.805825  1.923334
4021  0.417476  3.275938  0.805825  1.800165
4022  0.407767  5.706951  0.650485  2.173863
4023  0.417476  3.588007  0.626214  1.826392
4024  0.417476  3.294340  0.805825  2.013407
4025  0.417476  5.738113  0.616505  2.621168
4026  0.781553  2.442585  0.907767  0.701377
4027  0.417476  3.042945  0.791262  1.896235
4028  0.402913  5.432275  0.577670  1.865071
4029  0.402913  4.920978  0.621359  2.162511
4030  0.441748  4.352238  0.601942  1.677911
4031  0.708738  1.439987  0.834951  0.405192
4032  0.475728  6.315239  0.631068  2.356120
4033  0.412621  4.010431  0.592233  2.437023
4034  0.417476  3.166120  0.805825  1.970587
4035  0.708738  1.803726  0.873786  0.170292
4036  0.417476  3.184607  0.708738  2.007533
4037  0.762136  1.636806  0.864078  0.190001
4038  0.708738  1.438670  0.830097  0.317824
4039  0.417476  3.102346  0.805825  2.001721
4040  0.529126  2.382453  0.844660  0.561418
4041  0.393204  5.213484  0.577670  2.706071
4042  0.708738  1.832409  0.849515  0.222825
4043  0.417476  4.737755  0.616505  3.395922
4044  0.762136  1.426138  0.834951  0.364687
4045  0.417476  4.831595  0.601942  2.054636
4046  0.402913  5.371190  0.606796  1.925413
4047  0.781553  2.028969  0.912621  0.225973
4048  0.417476  5.328594  0.621359  2.629354
4049  0.752427  1.494095  0.820388  0.393149
4050  0.640777  1.393220  0.742718  0.343901
4051  0.417476  3.820915  0.718447  1.794134
4052  0.854369  2.049112  0.820388  0.519653
4053  0.417476  3.383759  0.805825  1.879851
4054  0.402913  4.766106  0.616505  2.550244
4055  0.427184  4.598907  0.655340  1.891526
4056  0.708738  1.553900  0.635922  0.529008
4057  0.417476  3.267359  0.703883  2.009837
4058  0.427184  5.522360  0.650485  3.146963
4059  0.742718  2.633471  0.752427  0.896589
4060  0.708738  1.620690  0.907767  0.115426
4061  0.781553  1.379200  0.839806  0.284336
4062  0.417476  3.059330  0.805825  1.839894
4063  0.762136  1.767599  0.844660  0.182307
4064  0.412621  6.243718  0.626214  2.263605
4065  0.388350  4.631952  0.606796  2.968025
4066  0.703883  1.438147  0.800971  0.385261
4067  0.708738  1.371074  0.834951  0.354287
4068  0.417476  3.166195  0.805825  1.994384
4069  0.388350  5.590455  0.626214  2.455005
4070  0.766990  1.767894  0.791262  0.335429
4071  0.417476  3.115340  0.805825  1.990650
4072  0.378641  5.593101  0.558252  3.793691
4073  0.417476  4.358022  0.640777  1.515639
4074  0.417476  3.404691  0.805825  1.933774
4075  0.417476  3.660039  0.679612  1.861102
4076  0.417476  4.646948  0.699029  2.564023
4077  0.402913  5.845171  0.616505  2.493260
4078  0.417476  3.159429  0.781553  1.992112
4079  0.436893  4.509481  0.621359  1.970072
4080  0.500000  7.003011  0.645631  4.736038
4081  0.407767  4.979881  0.611650  2.303354
4082  0.407767  5.501525  0.572816  3.101984
4083  0.417476  5.968059  0.640777  1.826463
4084  0.417476  3.284691  0.800971  1.955082
4085  0.393204  4.262582  0.621359  2.633090
4086  0.417476  3.522834  0.805825  1.879413
4087  0.417476  5.496444  0.626214  2.286277
4088  0.427184  6.765898  0.635922  3.153276
4089  0.417476  3.094076  0.805825  1.926762
4090  0.417476  3.867104  0.616505  2.048690
4091  0.417476  3.120240  0.805825  2.014830
4092  0.417476  5.089148  0.601942  1.925006
4093  0.417476  3.261746  0.800971  2.019467
4094  0.417476  4.420121  0.616505  2.097749
4095  0.398058  6.200213  0.640777  2.379047
4096  0.393204  6.013292  0.592233  2.638467
4097  0.417476  6.759452  0.626214  2.092099
4098  0.417476  2.618883  0.805825  1.547344
4099  0.417476  3.171302  0.805825  1.995744
